id,last_sale,decimals,payment_token,date
620,19990000000000000000,18,ETH,03/27/2021
620,20000000000000000000,18,ETH,04/08/2021
620,22000000000000000000,18,ETH,04/11/2021
620,24990000000000000000,18,ETH,04/13/2021
620,50000000000000000000,18,ETH,08/06/2021
620,47000000000000000000,18,ETH,08/12/2021
621,130000000000000000000,18,ETH,11/25/2021
622,31900000000000000000,18,ETH,04/15/2021
622,41500000000000000000,18,ETH,08/01/2021
622,44110000000000000000,18,ETH,08/02/2021
622,119900000000000000000,18,ETH,08/28/2021
627,1010100000000000000,18,ETH,07/06/2017
627,1500000000000000000,18,ETH,07/13/2017
627,2500000000000000000,18,ETH,04/26/2020
627,130000000000000000000,18,ETH,04/27/2021
628,12000000000000000000,18,ETH,02/09/2021
628,29990000000000000000,18,ETH,03/17/2021
628,129000000000000000000,18,ETH,08/29/2021
628,109880000000000000000,18,ETH,09/24/2021
632,34500000000000000000,18,ETH,08/04/2021
632,50000000000000000000,18,ETH,08/09/2021
632,68000000000000000000,18,ETH,03/18/2022
636,50000000000000000000,18,ETH,08/01/2021
636,55000000000000000000,18,ETH,08/17/2021
636,150000000000000000000,18,ETH,08/28/2021
636,69990000000000000000,18,ETH,01/03/2022
638,18000000000000000000,18,ETH,02/08/2021
638,20000000000000000000,18,ETH,02/08/2021
638,130000000000000000000,18,ETH,04/10/2021
638,180000000000000000000,18,ETH,07/31/2021
639,21000000000000000000,18,ETH,03/18/2021
639,20990000000000000000,18,ETH,03/20/2021
639,15500000000000000000,18,ETH,06/28/2021
639,148000000000000000000,18,ETH,08/28/2021
641,550000000000000001,18,ETH,06/27/2017
642,49200000000000000000,18,ETH,04/13/2021
642,42000000000000000000,18,ETH,07/27/2021
642,42000000000000000000,18,ETH,07/27/2021
642,88880000000000000000,18,ETH,08/05/2021
642,135000000000000000000,18,ETH,11/22/2021
642,168000000000000000000,18,ETH,12/31/2021
643,42690000000000000000,18,ETH,08/05/2021
643,54550000000000000000,18,ETH,08/07/2021
643,52980000000000000000,18,ETH,08/22/2021
643,99000000000000000000,18,ETH,08/27/2021
648,37600000000000000000,18,ETH,04/13/2021
648,44990000000000000000,18,ETH,07/30/2021
648,80000000000000000000,18,ETH,08/04/2021
650,115000000000000000000,18,ETH,08/28/2021
650,149990000000000000000,18,ETH,08/31/2021
660,26690000000000000000,18,ETH,03/02/2021
660,72950000000000000000,18,ETH,08/23/2021
660,79500000000000000000,18,ETH,08/24/2021
660,100000000000000000000,18,ETH,09/02/2021
661,36000000000000000000,18,ETH,04/17/2021
661,45000000000000000000,18,ETH,05/04/2021
661,15750000000000000000,18,ETH,06/21/2021
661,87000000000000000000,18,ETH,11/21/2021
665,6000000000000000000,18,ETH,05/27/2020
668,23990000000000000000,18,ETH,03/12/2021
669,17990000000000000000,18,ETH,02/21/2021
669,22450000000000000000,18,ETH,03/04/2021
669,24690000000000000000,18,ETH,05/03/2021
675,14990000000000000000,18,ETH,02/20/2021
678,19500000000000000000,18,ETH,03/14/2021
678,21690000000000000000,18,ETH,03/14/2021
680,23400000000000000000,18,ETH,05/03/2021
682,29990000000000000000,18,ETH,02/23/2021
682,24000000000000000000,18,ETH,02/28/2021
682,23880000000000000000,18,ETH,03/04/2021
682,23990000000000000000,18,ETH,03/20/2021
684,159000000000000000000,18,ETH,12/14/2021
685,26000000000000000000,18,ETH,03/16/2021
686,45000000000000000000,18,ETH,02/21/2021
686,77770000000000000000,18,ETH,07/26/2021
686,105000000000000000000,18,ETH,08/19/2021
688,290000000000000000,18,ETH,09/16/2017
690,65690000000000000000,18,ETH,12/15/2021
690,95000000000000000000,18,ETH,12/15/2021
695,75000000000000000000,18,ETH,01/25/2022
695,76400000000000000000,18,ETH,02/08/2022
698,62500000000000000000,18,ETH,04/15/2021
698,109990000000000000000,18,ETH,07/31/2021
698,220000000000000000000,18,ETH,08/20/2021
700,74870000000000000000,18,ETH,01/25/2022
700,77500000000000000000,18,ETH,02/02/2022
700,78500000000000000000,18,ETH,03/11/2022
701,68000000000000000000,18,ETH,04/02/2022
702,17000000000000000000,18,ETH,03/07/2021
702,17780000000000000000,18,ETH,03/07/2021
702,15000000000000000000,18,ETH,03/09/2021
702,19750000000000000000,18,ETH,04/18/2021
702,50690000000000000000,18,ETH,08/06/2021
702,46690000000000000000,18,ETH,08/12/2021
702,48690000000000000000,18,ETH,08/20/2021
702,88880000000000000000,18,ETH,08/27/2021
703,19990000000000000000,18,ETH,03/11/2021
703,107000000000000000000,18,ETH,08/26/2021
704,41000000000000000000,18,ETH,08/02/2021
704,43000000000000000000,18,ETH,08/03/2021
704,68000000000000000000,18,ETH,08/23/2021
704,70000000000000000000,18,ETH,12/10/2021
704,72990000000000000000,18,ETH,12/24/2021
704,90500000000000000000,18,ETH,01/25/2022
704,80010000000000000000,18,ETH,02/04/2022
704,78990000000000000000,18,ETH,03/09/2022
704,80000000000000000000,18,ETH,03/22/2022
706,5000000000000000000,18,ETH,01/03/2020
707,160000000000000000000,18,ETH,10/03/2021
709,20250000000000000000,18,ETH,03/20/2021
709,24000000000000000000,18,ETH,04/13/2021
709,14690000000000000000,18,ETH,06/02/2021
709,15400000000000000000,18,ETH,06/16/2021
709,100000000000000000000,18,ETH,08/27/2021
709,127000000000000000000,18,ETH,08/28/2021
713,80000000000000000000,18,ETH,08/23/2021
713,133000000000000000000,18,ETH,08/28/2021
