id,last_sale,decimals,payment_token,date
879,31500000000000000000,18.0,ETH,04/20/2021
880,67000000000000000000,18.0,ETH,08/23/2021
881,,,,
882,,,,
883,160000000000000000000,18.0,ETH,08/03/2021
884,,,,
885,,,,
886,41990000000000000000,18.0,ETH,08/05/2021
887,,,,
888,,,,
889,,,,
890,,,,
891,199990000000000000000,18.0,ETH,08/23/2021
892,,,,
893,,,,
894,,,,
895,,,,
896,,,,
897,,,,
898,79950000000000000000,18.0,ETH,01/28/2022
899,,,,
900,89690000000000000000,18.0,ETH,11/10/2021
901,,,,
902,,,,
903,,,,
904,,,,
905,,,,
906,64000000000000000000,18.0,ETH,12/24/2021
907,68980000000000000000,18.0,ETH,08/23/2021
908,,,,
909,,,,
910,,,,
911,,,,
912,,,,
913,109950000000000000000,18.0,ETH,01/29/2022
914,20500000000000000000,18.0,ETH,06/22/2021
915,130000000000000000000,18.0,ETH,08/06/2021
916,105000000000000000000,18.0,ETH,02/13/2022
917,,,,
918,40000000000000000000,18.0,ETH,02/21/2021
919,5000000000000000000,18.0,ETH,09/28/2020
920,177000000000000000000,18.0,ETH,12/22/2021
921,29990000000000000000,18.0,ETH,02/22/2021
922,,,,
923,84900000000000000000,18.0,ETH,08/27/2021
924,269690000000000000000,18.0,ETH,07/31/2021
925,,,,
926,5000000000000000000,18.0,ETH,09/28/2020
927,77950000000000000000,18.0,ETH,01/26/2022
928,,,,
929,,,,
930,,,,
931,3000000000000000000,18.0,ETH,08/05/2017
932,,,,
933,,,,
934,,,,
935,,,,
936,,,,
937,,,,
938,,,,
939,80000000000000000000,18.0,ETH,07/06/2021
940,50000000000000000000,18.0,ETH,08/10/2021
941,,,,
942,,,,
943,67000000000000000000,18.0,ETH,07/10/2021
944,50000000000000007,18.0,ETH,06/25/2017
945,75000000000000000000,18.0,ETH,03/15/2021
946,,,,
947,,,,
948,110000000000000000000,18.0,ETH,08/03/2021
949,2000000000000000000,18.0,ETH,03/26/2019
950,300000000000000000,18.0,ETH,07/21/2019
951,,,,
952,69690000000000000000,18.0,ETH,08/23/2021
953,,,,
954,,,,
955,,,,
956,,,,
957,,,,
958,,,,
959,15000000000000000000,18.0,ETH,10/13/2020
960,4000000000000000000,18.0,ETH,09/15/2020
961,,,,
962,77770000000000000000,18.0,ETH,01/01/2022
963,,,,
964,,,,
965,5500000000000000000,18.0,ETH,12/25/2020
966,,,,
967,,,,
968,,,,
969,,,,
970,,,,
971,,,,
972,,,,
973,94990000000000000000,18.0,ETH,02/01/2022
974,125000000000000000000,18.0,ETH,10/01/2021
975,,,,
976,,,,
977,,,,
978,,,,
979,,,,
980,,,,
981,22990000000000000000,18.0,ETH,04/12/2021
982,43900000000000000000,18.0,ETH,04/21/2021
983,64000000000000000000,18.0,ETH,01/21/2022
984,,,,
985,98000000000000000000,18.0,ETH,12/24/2021
986,,,,
987,,,,
988,101000000000000000000,18.0,ETH,11/17/2021
989,,,,
990,140000000000000000000,18.0,ETH,08/28/2021
991,100000000000000000000,18.0,ETH,08/25/2021
992,36000000000000000000,18.0,ETH,07/31/2021
993,24500000000000000000,18.0,ETH,03/17/2021
994,11000000000000000000,18.0,ETH,02/08/2021
995,,,,
996,88000000000000000000,18.0,ETH,02/01/2022
997,,,,
998,3500000000000000000,18.0,ETH,05/17/2020
999,,,,
1000,150000000000000000000,18.0,ETH,08/29/2021
1001,175000000000000000000,18.0,ETH,08/28/2021
1002,19950000000000000000,18.0,ETH,02/11/2021
1003,22000000000000000000,18.0,ETH,03/09/2021
1004,142000000000000000000,18.0,ETH,08/29/2021
1005,42000000000000000000,18.0,ETH,03/19/2021
1006,25750000000000000000,18.0,ETH,06/25/2021
1007,72500000000000000000,18.0,ETH,12/15/2021
1008,,,,
1009,140000000000000000000,18.0,ETH,09/15/2021
1010,50000000000000000000,18.0,ETH,05/07/2021
1011,61950000000000000000,18.0,ETH,02/27/2022
1012,290000000000000000,18.0,ETH,07/07/2017
1013,149000000000000000000,18.0,ETH,10/04/2021
1014,100000000000000000000,18.0,ETH,08/23/2021
1015,19220000000000000000,18.0,ETH,05/13/2021
1016,,,,
1017,,,,
1018,,,,
1019,,,,
1020,,,,
1021,,,,
1022,,,,
1023,,,,
1024,,,,
1025,,,,
1026,,,,
1027,289990000000000000000,18.0,ETH,08/28/2021
1028,,,,
1029,84490000000000000000,18.0,ETH,01/31/2022
1030,24000000000000000000,18.0,ETH,05/08/2021
1031,,,,
1032,17000000000000000000,18.0,ETH,04/02/2021
1033,,,,
1034,,,,
1035,8250000000000000000,18.0,ETH,02/11/2021
1036,1000000000000000000,18.0,ETH,05/22/2020
1037,,,,
1038,,,,
1039,,,,
1040,,,,
1041,27000000000000000000,18.0,ETH,04/14/2021
1042,36000000000000000000,18.0,ETH,04/14/2021
1043,108880000000000000000,18.0,ETH,09/06/2021
1044,27700000000000000000,18.0,ETH,03/11/2021
1045,85000000000000000000,18.0,ETH,03/13/2022
1046,,,,
1047,,,,
1048,,,,
1049,,,,
1050,335000000000000000,18.0,ETH,06/24/2017
1051,,,,
1052,440000000000000000,18.0,ETH,01/04/2020
1053,,,,
1054,23930000000000000000,18.0,ETH,07/30/2021
1055,,,,
1056,67950000000000000000,18.0,ETH,04/03/2022
1057,72000000000000000000,18.0,ETH,03/27/2022
1058,80000000000000000000,18.0,ETH,03/26/2022
1059,75000000000000000000,18.0,ETH,03/28/2022
1060,990000000000000000,18.0,ETH,03/20/2019
1061,179272422847140303,18.0,ETH,07/03/2017
1062,76000000000000000000,18.0,ETH,12/24/2021
1063,,,,
1064,,,,
1065,,,,
1066,,,,
1067,,,,
1068,33000000000000000000,18.0,ETH,03/18/2021
1069,121798993834398760,18.0,ETH,07/03/2017
1070,,,,
1071,33970000000000000000,18.0,ETH,08/01/2021
1072,86950000000000000000,18.0,ETH,01/28/2022
1073,,,,
1074,5000000000000000000,18.0,ETH,01/20/2021
1075,31980000000000000000,18.0,ETH,04/21/2021
1076,,,,
1077,,,,
1078,,,,
1079,,,,
1080,,,,
1081,,,,
1082,,,,
1083,178305010734689423,18.0,ETH,10/26/2017
1084,76000000000000000000,18.0,ETH,04/02/2022
1085,79950000000000000000,18.0,ETH,12/25/2021
1086,26000000000000000000,18.0,ETH,02/14/2021
1087,,,,
1088,,,,
1089,,,,
1090,,,,
1091,102000000000000000000,18.0,ETH,10/13/2021
